"observation_id","date","dolphin_id","infection_status","twomonth_interval"
1,1988-06-22,"ID_968",0,1
1,1988-06-22,"ID_962",0,1
2,1988-06-23,"ID_1363",0,1
2,1988-06-23,"ID_538",0,1
3,1988-06-23,"ID_1239",0,1
3,1988-06-23,"ID_1336",0,1
4,1988-06-30,"ID_183",0,1
5,1988-06-30,"ID_844",0,1
5,1988-06-30,"ID_616",0,1
6,1988-06-30,"ID_757",0,1
7,1988-07-01,"ID_196",0,1
8,1988-07-05,"ID_968",0,1
8,1988-07-05,"ID_962",0,1
8,1988-07-05,"ID_1020",0,1
9,1988-07-05,"ID_1025",0,1
9,1988-07-05,"ID_111",0,1
10,1988-07-05,"ID_602",0,1
10,1988-07-05,"ID_1335",0,1
10,1988-07-05,"ID_1367",0,1
10,1988-07-05,"ID_1155",0,1
11,1988-07-05,"ID_435",0,1
11,1988-07-05,"ID_139",0,1
11,1988-07-05,"ID_1239",0,1
12,1988-07-05,"ID_71",0,1
12,1988-07-05,"ID_602",0,1
13,1988-07-06,"ID_1239",0,1
13,1988-07-06,"ID_968",0,1
13,1988-07-06,"ID_1112",0,1
13,1988-07-06,"ID_1336",0,1
14,1988-07-15,"ID_757",0,1
14,1988-07-15,"ID_16",0,1
14,1988-07-15,"ID_538",0,1
15,1988-07-15,"ID_89",0,1
16,1988-07-15,"ID_1283",0,1
16,1988-07-15,"ID_16",0,1
16,1988-07-15,"ID_1170",0,1
16,1988-07-15,"ID_968",0,1
16,1988-07-15,"ID_962",0,1
16,1988-07-15,"ID_673",0,1
16,1988-07-15,"ID_1020",0,1
16,1988-07-15,"ID_89",0,1
17,1988-07-15,"ID_1363",0,1
17,1988-07-15,"ID_196",0,1
17,1988-07-15,"ID_955",0,1
17,1988-07-15,"ID_183",0,1
17,1988-07-15,"ID_725",0,1
18,1988-07-16,"ID_1077",0,1
18,1988-07-16,"ID_1363",0,1
18,1988-07-16,"ID_538",0,1
19,1988-07-16,"ID_986",0,1
20,1988-07-16,"ID_1283",0,1
20,1988-07-16,"ID_1234",0,1
20,1988-07-16,"ID_757",0,1
20,1988-07-16,"ID_945",0,1
20,1988-07-16,"ID_201",0,1
20,1988-07-16,"ID_931",0,1
20,1988-07-16,"ID_968",0,1
20,1988-07-16,"ID_962",0,1
20,1988-07-16,"ID_1020",0,1
21,1988-07-17,"ID_1172",0,1
21,1988-07-17,"ID_1417",0,1
22,1988-07-17,"ID_560",0,1
22,1988-07-17,"ID_1121",0,1
22,1988-07-17,"ID_1239",0,1
22,1988-07-17,"ID_968",0,1
22,1988-07-17,"ID_962",0,1
22,1988-07-17,"ID_986",0,1
22,1988-07-17,"ID_1336",0,1
23,1988-07-18,"ID_1077",0,1
23,1988-07-18,"ID_538",0,1
24,1988-07-18,"ID_196",0,1
24,1988-07-18,"ID_1239",0,1
24,1988-07-18,"ID_71",0,1
24,1988-07-18,"ID_725",0,1
24,1988-07-18,"ID_968",0,1
24,1988-07-18,"ID_962",0,1
24,1988-07-18,"ID_1336",0,1
25,1988-07-18,"ID_757",0,1
26,1988-07-21,"ID_1367",0,1
26,1988-07-21,"ID_865",0,1
26,1988-07-21,"ID_536",0,1
26,1988-07-21,"ID_1155",0,1
26,1988-07-21,"ID_328",0,1
26,1988-07-21,"ID_1356",0,1
26,1988-07-21,"ID_1233",0,1
27,1988-07-21,"ID_1172",0,1
27,1988-07-21,"ID_1165",0,1
27,1988-07-21,"ID_1417",0,1
27,1988-07-21,"ID_201",0,1
27,1988-07-21,"ID_931",0,1
27,1988-07-21,"ID_586",0,1
27,1988-07-21,"ID_1304",0,1
27,1988-07-21,"ID_435",0,1
27,1988-07-21,"ID_139",0,1
28,1988-07-21,"ID_1356",0,1
28,1988-07-21,"ID_1061",0,1
28,1988-07-21,"ID_865",0,1
28,1988-07-21,"ID_1233",0,1
28,1988-07-21,"ID_536",0,1
29,1988-07-22,"ID_844",0,1
29,1988-07-22,"ID_616",0,1
30,1988-07-22,"ID_282",0,1
31,1988-07-22,"ID_757",0,1
31,1988-07-22,"ID_968",0,1
31,1988-07-22,"ID_962",0,1
31,1988-07-22,"ID_1112",0,1
31,1988-07-22,"ID_1020",0,1
31,1988-07-22,"ID_844",0,1
31,1988-07-22,"ID_616",0,1
31,1988-07-22,"ID_89",0,1
32,1988-07-25,"ID_1239",0,1
32,1988-07-25,"ID_616",0,1
32,1988-07-25,"ID_394",0,1
32,1988-07-25,"ID_1395",0,1
32,1988-07-25,"ID_757",0,1
32,1988-07-25,"ID_865",0,1
32,1988-07-25,"ID_1336",0,1
33,1988-07-25,"ID_394",0,1
33,1988-07-25,"ID_1395",0,1
33,1988-07-25,"ID_757",0,1
33,1988-07-25,"ID_1239",0,1
33,1988-07-25,"ID_865",0,1
33,1988-07-25,"ID_1336",0,1
34,1988-07-31,"ID_1393",0,1
34,1988-07-31,"ID_674",0,1
35,1988-07-31,"ID_832",0,1
35,1988-07-31,"ID_1239",0,1
35,1988-07-31,"ID_793",0,1
35,1988-07-31,"ID_127",0,1
36,1988-07-31,"ID_865",0,1
37,1988-07-31,"ID_1333",0,1
37,1988-07-31,"ID_586",0,1
38,1988-08-05,"ID_832",0,2
38,1988-08-05,"ID_757",0,2
38,1988-08-05,"ID_1239",0,2
38,1988-08-05,"ID_725",0,2
38,1988-08-05,"ID_1336",0,2
39,1988-08-06,"ID_1393",0,2
39,1988-08-06,"ID_674",0,2
39,1988-08-06,"ID_793",0,2
39,1988-08-06,"ID_127",0,2
40,1988-08-06,"ID_757",0,2
40,1988-08-06,"ID_725",0,2
41,1988-08-06,"ID_844",0,2
41,1988-08-06,"ID_616",0,2
42,1988-08-10,"ID_832",0,2
42,1988-08-10,"ID_196",0,2
42,1988-08-10,"ID_757",0,2
42,1988-08-10,"ID_725",0,2
43,1988-08-10,"ID_1356",0,2
43,1988-08-10,"ID_865",0,2
43,1988-08-10,"ID_1233",0,2
43,1988-08-10,"ID_536",0,2
43,1988-08-10,"ID_602",0,2
44,1988-08-10,"ID_1333",0,2
44,1988-08-10,"ID_278",0,2
44,1988-08-10,"ID_999",0,2
44,1988-08-10,"ID_1165",0,2
44,1988-08-10,"ID_201",0,2
44,1988-08-10,"ID_1239",0,2
44,1988-08-10,"ID_71",0,2
44,1988-08-10,"ID_931",0,2
44,1988-08-10,"ID_586",0,2
44,1988-08-10,"ID_1155",0,2
44,1988-08-10,"ID_1336",0,2
44,1988-08-10,"ID_1304",0,2
44,1988-08-10,"ID_435",0,2
44,1988-08-10,"ID_139",0,2
45,1988-08-13,"ID_832",0,2
46,1988-08-13,"ID_196",0,2
46,1988-08-13,"ID_725",0,2
47,1988-08-13,"ID_538",0,2
47,1988-08-13,"ID_844",0,2
48,1988-08-13,"ID_916",0,2
48,1988-08-13,"ID_679",0,2
48,1988-08-13,"ID_282",0,2
49,1988-08-13,"ID_1104",0,2
49,1988-08-13,"ID_1239",0,2
49,1988-08-13,"ID_968",0,2
49,1988-08-13,"ID_962",0,2
49,1988-08-13,"ID_1020",0,2
49,1988-08-13,"ID_1336",0,2
50,1988-08-16,"ID_1335",0,2
50,1988-08-16,"ID_278",0,2
50,1988-08-16,"ID_1367",0,2
50,1988-08-16,"ID_999",0,2
50,1988-08-16,"ID_1104",0,2
50,1988-08-16,"ID_1239",0,2
50,1988-08-16,"ID_968",0,2
50,1988-08-16,"ID_962",0,2
50,1988-08-16,"ID_1155",0,2
50,1988-08-16,"ID_1336",0,2
50,1988-08-16,"ID_435",0,2
50,1988-08-16,"ID_139",0,2
100896,1989-02-20,"ID_1170",0,2
100896,1989-02-20,"ID_673",0,2
100897,1989-02-20,"ID_774",0,2
100897,1989-02-20,"ID_1356",0,2
100897,1989-02-20,"ID_1233",0,2
100897,1989-02-20,"ID_224",0,2
100898,1989-02-20,"ID_1333",0,2
100898,1989-02-20,"ID_736",0,2
100898,1989-02-20,"ID_203",0,2
100898,1989-02-20,"ID_586",0,2
100898,1989-02-20,"ID_1044",0,2
100898,1989-02-20,"ID_1336",0,2
100898,1989-02-20,"ID_1304",0,2
100899,1989-02-20,"ID_757",0,2
100900,1989-02-20,"ID_1104",0,2
100900,1989-02-20,"ID_968",0,2
100900,1989-02-20,"ID_962",0,2
100900,1989-02-20,"ID_1112",0,2
100900,1989-02-20,"ID_1020",0,2
100901,1989-02-20,"ID_337",0,2
100901,1989-02-20,"ID_71",0,2
100901,1989-02-20,"ID_435",0,2
100901,1989-02-20,"ID_139",0,2
100902,1989-02-21,"ID_183",0,2
100902,1989-02-21,"ID_757",0,2
100902,1989-02-21,"ID_931",0,2
100902,1989-02-21,"ID_538",0,2
100903,1989-02-21,"ID_1283",0,2
100903,1989-02-21,"ID_1234",0,2
100903,1989-02-21,"ID_1027",0,2
100903,1989-02-21,"ID_945",0,2
100903,1989-02-21,"ID_1393",0,2
100903,1989-02-21,"ID_725",0,2
100903,1989-02-21,"ID_606",0,2
100904,1989-02-28,"ID_1283",0,2
100904,1989-02-28,"ID_1234",0,2
100904,1989-02-28,"ID_1027",0,2
100904,1989-02-28,"ID_945",0,2
100904,1989-02-28,"ID_1393",0,2
100904,1989-02-28,"ID_725",0,2
100904,1989-02-28,"ID_606",0,2
100905,1989-03-11,"ID_1104",0,3
100905,1989-03-11,"ID_757",0,3
100905,1989-03-11,"ID_968",0,3
100905,1989-03-11,"ID_962",0,3
100905,1989-03-11,"ID_1020",0,3
100906,1989-03-12,"ID_968",0,3
100906,1989-03-12,"ID_962",0,3
100906,1989-03-12,"ID_1020",0,3
100907,1989-03-14,"ID_774",0,3
100907,1989-03-14,"ID_337",0,3
100907,1989-03-14,"ID_71",0,3
100907,1989-03-14,"ID_224",0,3
100907,1989-03-14,"ID_844",0,3
100907,1989-03-14,"ID_616",0,3
100908,1989-03-15,"ID_1104",0,3
100908,1989-03-15,"ID_538",0,3
100908,1989-03-15,"ID_1304",0,3
100909,1989-03-15,"ID_1335",0,3
100909,1989-03-15,"ID_1367",0,3
100909,1989-03-15,"ID_1027",0,3
100909,1989-03-15,"ID_606",0,3
100909,1989-03-15,"ID_1155",0,3
100910,1989-03-16,"ID_774",0,3
100910,1989-03-16,"ID_201",0,3
100910,1989-03-16,"ID_931",0,3
100910,1989-03-16,"ID_224",0,3
100911,1989-03-17,"ID_1283",0,3
100911,1989-03-17,"ID_1234",0,3
100911,1989-03-17,"ID_945",0,3
100911,1989-03-17,"ID_201",0,3
100911,1989-03-17,"ID_931",0,3
100911,1989-03-17,"ID_1014",0,3
100912,1989-03-17,"ID_1335",0,3
100912,1989-03-17,"ID_1367",0,3
100912,1989-03-17,"ID_1027",0,3
100912,1989-03-17,"ID_183",0,3
100912,1989-03-17,"ID_1393",0,3
100912,1989-03-17,"ID_725",0,3
100912,1989-03-17,"ID_606",0,3
100912,1989-03-17,"ID_1155",0,3
100912,1989-03-17,"ID_943",0,3
100913,1989-03-17,"ID_1165",0,3
100913,1989-03-17,"ID_203",0,3
100913,1989-03-17,"ID_586",0,3
100913,1989-03-17,"ID_1044",0,3
100913,1989-03-17,"ID_1336",0,3
100914,1989-03-18,"ID_774",0,3
100914,1989-03-18,"ID_1356",0,3
100914,1989-03-18,"ID_1233",0,3
100914,1989-03-18,"ID_968",0,3
100914,1989-03-18,"ID_962",0,3
100914,1989-03-18,"ID_224",0,3
100914,1989-03-18,"ID_1336",0,3
100914,1989-03-18,"ID_1304",0,3
100915,1989-03-27,"ID_1104",0,3
100915,1989-03-27,"ID_337",0,3
100915,1989-03-27,"ID_71",0,3
100915,1989-03-27,"ID_968",0,3
100915,1989-03-27,"ID_962",0,3
100915,1989-03-27,"ID_1020",0,3
100915,1989-03-27,"ID_943",0,3
100915,1989-03-27,"ID_1304",0,3
100915,1989-03-27,"ID_435",0,3
100915,1989-03-27,"ID_139",0,3
100916,1989-03-27,"ID_774",0,3
100916,1989-03-27,"ID_1233",0,3
100916,1989-03-27,"ID_224",0,3
100917,1989-03-27,"ID_380",0,3
100917,1989-03-27,"ID_550",0,3
100918,1989-03-27,"ID_1283",0,3
100918,1989-03-27,"ID_1234",0,3
100918,1989-03-27,"ID_1104",0,3
100918,1989-03-27,"ID_1027",0,3
100918,1989-03-27,"ID_945",0,3
100918,1989-03-27,"ID_337",0,3
100918,1989-03-27,"ID_71",0,3
100918,1989-03-27,"ID_606",0,3
100918,1989-03-27,"ID_1020",0,3
100918,1989-03-27,"ID_943",0,3
100918,1989-03-27,"ID_435",0,3
100919,1989-03-28,"ID_1335",0,3
100919,1989-03-28,"ID_1367",0,3
100919,1989-03-28,"ID_1414",0,3
100919,1989-03-28,"ID_201",0,3
100919,1989-03-28,"ID_931",0,3
100919,1989-03-28,"ID_1155",0,3
100920,1989-04-02,"ID_1283",0,3
100920,1989-04-02,"ID_1234",0,3
100920,1989-04-02,"ID_1027",0,3
100920,1989-04-02,"ID_945",0,3
100920,1989-04-02,"ID_1393",0,3
100920,1989-04-02,"ID_606",0,3
100921,1989-04-02,"ID_1104",0,3
100921,1989-04-02,"ID_757",0,3
100921,1989-04-02,"ID_312",0,3
100921,1989-04-02,"ID_746",0,3
100921,1989-04-02,"ID_968",0,3
100921,1989-04-02,"ID_962",0,3
100921,1989-04-02,"ID_1112",0,3
100921,1989-04-02,"ID_1020",0,3
100921,1989-04-02,"ID_89",0,3
100922,1989-04-03,"ID_757",0,3
100922,1989-04-03,"ID_1414",0,3
100922,1989-04-03,"ID_201",0,3
100922,1989-04-03,"ID_931",0,3
100922,1989-04-03,"ID_1020",0,3
100922,1989-04-03,"ID_943",0,3
100922,1989-04-03,"ID_1304",0,3
100923,1989-04-06,"ID_183",0,3
100923,1989-04-06,"ID_201",0,3
100923,1989-04-06,"ID_1393",0,3
100923,1989-04-06,"ID_931",0,3
100924,1989-04-06,"ID_704",0,3
100924,1989-04-06,"ID_196",0,3
100924,1989-04-06,"ID_725",0,3
100924,1989-04-06,"ID_968",0,3
100924,1989-04-06,"ID_962",0,3
100924,1989-04-06,"ID_1112",0,3
100925,1989-04-07,"ID_1170",0,3
100925,1989-04-07,"ID_58",0,3
100925,1989-04-07,"ID_673",0,3
100926,1989-04-07,"ID_1104",0,3
100926,1989-04-07,"ID_757",0,3
100926,1989-04-07,"ID_1414",0,3
100926,1989-04-07,"ID_201",0,3
100926,1989-04-07,"ID_931",0,3
100926,1989-04-07,"ID_968",0,3
100926,1989-04-07,"ID_962",0,3
100926,1989-04-07,"ID_1112",0,3
100926,1989-04-07,"ID_943",0,3
100926,1989-04-07,"ID_1304",0,3
100927,1989-04-07,"ID_1077",0,3
100927,1989-04-07,"ID_1363",0,3
100927,1989-04-07,"ID_538",0,3
100928,1989-04-08,"ID_1077",0,3
100928,1989-04-08,"ID_1363",0,3
100928,1989-04-08,"ID_183",0,3
100928,1989-04-08,"ID_1393",0,3
100928,1989-04-08,"ID_725",0,3
100928,1989-04-08,"ID_538",0,3
100929,1989-04-08,"ID_1104",0,3
100929,1989-04-08,"ID_757",0,3
100929,1989-04-08,"ID_312",0,3
100929,1989-04-08,"ID_1414",0,3
100929,1989-04-08,"ID_201",0,3
100929,1989-04-08,"ID_550",0,3
100929,1989-04-08,"ID_931",0,3
100929,1989-04-08,"ID_586",0,3
100929,1989-04-08,"ID_968",0,3
100929,1989-04-08,"ID_962",0,3
100929,1989-04-08,"ID_943",0,3
100930,1989-04-12,"ID_183",0,3
100930,1989-04-12,"ID_1414",0,3
100930,1989-04-12,"ID_201",0,3
100930,1989-04-12,"ID_746",0,3
100930,1989-04-12,"ID_89",0,3
100931,1989-04-12,"ID_1283",0,3
100931,1989-04-12,"ID_1234",0,3
100931,1989-04-12,"ID_945",0,3
100932,1989-04-12,"ID_1104",0,3
100932,1989-04-12,"ID_757",0,3
100932,1989-04-12,"ID_312",0,3
100932,1989-04-12,"ID_1356",0,3
100932,1989-04-12,"ID_552",0,3
100932,1989-04-12,"ID_337",0,3
100932,1989-04-12,"ID_71",0,3
100932,1989-04-12,"ID_931",0,3
100932,1989-04-12,"ID_320",0,3
100932,1989-04-12,"ID_865",0,3
100932,1989-04-12,"ID_1364",0,3
100932,1989-04-12,"ID_1014",0,3
100932,1989-04-12,"ID_1233",0,3
100932,1989-04-12,"ID_968",0,3
100932,1989-04-12,"ID_962",0,3
100932,1989-04-12,"ID_1020",0,3
100933,1989-04-13,"ID_1077",0,3
100933,1989-04-13,"ID_1363",0,3
100933,1989-04-13,"ID_183",0,3
100933,1989-04-13,"ID_538",0,3
100934,1989-04-17,"ID_94",0,3
100934,1989-04-17,"ID_356",0,3
100934,1989-04-17,"ID_1025",0,3
100934,1989-04-17,"ID_383",0,3
100935,1989-04-21,"ID_995",1,3
100935,1989-04-21,"ID_819",0,3
100936,1989-04-21,"ID_1170",0,3
100936,1989-04-21,"ID_673",0,3
100937,1989-04-21,"ID_968",0,3
100937,1989-04-21,"ID_962",0,3
100937,1989-04-21,"ID_1020",0,3
100938,1989-04-21,"ID_1077",0,3
100938,1989-04-21,"ID_1363",0,3
100938,1989-04-21,"ID_538",0,3
100939,1989-04-29,"ID_1193",0,3
100939,1989-04-29,"ID_1305",0,3
100939,1989-04-29,"ID_1048",0,3
100939,1989-04-29,"ID_312",0,3
100939,1989-04-29,"ID_1304",0,3
100940,1989-04-29,"ID_1110",0,3
100940,1989-04-29,"ID_30",0,3
100940,1989-04-29,"ID_435",0,3
100940,1989-04-29,"ID_139",0,3
100941,1989-04-29,"ID_1335",0,3
100941,1989-04-29,"ID_1367",0,3
100941,1989-04-29,"ID_1027",0,3
100941,1989-04-29,"ID_606",0,3
100941,1989-04-29,"ID_1155",0,3
100942,1989-04-29,"ID_1077",0,3
100942,1989-04-29,"ID_1363",0,3
100942,1989-04-29,"ID_538",0,3
100942,1989-04-29,"ID_986",0,3
100943,1989-05-02,"ID_1170",0,4
100943,1989-05-02,"ID_673",0,4
100944,1989-05-02,"ID_1305",0,4
100944,1989-05-02,"ID_552",0,4
100944,1989-05-02,"ID_1014",0,4
100945,1989-05-02,"ID_1335",0,4
100945,1989-05-02,"ID_1367",0,4
100945,1989-05-02,"ID_1155",0,4
100946,1989-05-11,"ID_1363",0,4
100946,1989-05-11,"ID_538",0,4
100947,1989-05-11,"ID_1335",0,4
100947,1989-05-11,"ID_1367",0,4
100947,1989-05-11,"ID_931",0,4
100947,1989-05-11,"ID_1155",0,4
100948,1989-05-19,"ID_1414",0,4
100948,1989-05-19,"ID_201",0,4
100949,1989-05-19,"ID_1077",0,4
100949,1989-05-19,"ID_1363",0,4
100949,1989-05-19,"ID_774",0,4
100949,1989-05-19,"ID_538",0,4
100949,1989-05-19,"ID_224",0,4
100950,1989-05-21,"ID_1335",0,4
100950,1989-05-21,"ID_1367",0,4
100950,1989-05-21,"ID_1155",0,4
51,1989-05-23,"ID_844",0,4
51,1989-05-23,"ID_616",0,4
51,1989-05-23,"ID_1165",0,4
52,1989-05-24,"ID_1335",0,4
52,1989-05-24,"ID_1367",0,4
52,1989-05-24,"ID_1155",0,4
53,1989-05-25,"ID_1335",0,4
53,1989-05-25,"ID_1027",0,4
53,1989-05-25,"ID_606",0,4
53,1989-05-25,"ID_1155",0,4
53,1989-05-25,"ID_1367",0,4
54,1989-05-25,"ID_1283",0,4
54,1989-05-25,"ID_844",0,4
54,1989-05-25,"ID_616",0,4
100951,1989-05-25,"ID_746",0,4
100951,1989-05-25,"ID_1112",0,4
100951,1989-05-25,"ID_89",0,4
100952,1989-05-25,"ID_394",0,4
100952,1989-05-25,"ID_1395",0,4
100952,1989-05-25,"ID_1014",0,4
100952,1989-05-25,"ID_282",0,4
55,1989-05-28,"ID_312",0,4
55,1989-05-28,"ID_746",0,4
55,1989-05-28,"ID_89",0,4
100953,1989-05-28,"ID_1356",0,4
100953,1989-05-28,"ID_1233",0,4
100954,1989-05-28,"ID_312",0,4
100954,1989-05-28,"ID_746",0,4
100954,1989-05-28,"ID_89",0,4
100955,1989-05-28,"ID_1395",0,4
100955,1989-05-28,"ID_282",0,4
100956,1989-05-28,"ID_962",0,4
100956,1989-05-28,"ID_1020",0,4
100957,1989-05-28,"ID_1077",0,4
100957,1989-05-28,"ID_1363",0,4
100957,1989-05-28,"ID_312",0,4
100957,1989-05-28,"ID_538",0,4
100957,1989-05-28,"ID_943",0,4
56,1989-05-29,"ID_704",0,4
56,1989-05-29,"ID_196",0,4
100958,1989-05-29,"ID_746",0,4
100958,1989-05-29,"ID_1112",0,4
100959,1989-05-29,"ID_1363",0,4
100959,1989-05-29,"ID_538",0,4
100960,1989-05-29,"ID_1335",0,4
100960,1989-05-29,"ID_1367",0,4
100960,1989-05-29,"ID_1104",0,4
100960,1989-05-29,"ID_312",0,4
100960,1989-05-29,"ID_586",0,4
100960,1989-05-29,"ID_1155",0,4
100960,1989-05-29,"ID_1336",0,4
100961,1989-05-29,"ID_541",0,4
100961,1989-05-29,"ID_1099",0,4
100961,1989-05-29,"ID_1025",0,4
100961,1989-05-29,"ID_607",0,4
100961,1989-05-29,"ID_622",0,4
100961,1989-05-29,"ID_819",0,4
100961,1989-05-29,"ID_783",0,4
100962,1989-05-29,"ID_278",0,4
100962,1989-05-29,"ID_1363",0,4
100962,1989-05-29,"ID_999",0,4
100962,1989-05-29,"ID_538",0,4
100962,1989-05-29,"ID_968",0,4
100962,1989-05-29,"ID_962",0,4
100962,1989-05-29,"ID_1020",0,4
100962,1989-05-29,"ID_435",0,4
100962,1989-05-29,"ID_139",0,4
57,1989-05-30,"ID_704",0,4
57,1989-05-30,"ID_1363",0,4
57,1989-05-30,"ID_1393",0,4
57,1989-05-30,"ID_725",0,4
57,1989-05-30,"ID_538",0,4
58,1989-05-30,"ID_1170",0,4
58,1989-05-30,"ID_673",0,4
59,1989-05-31,"ID_411",0,4
59,1989-05-31,"ID_1333",0,4
59,1989-05-31,"ID_278",0,4
59,1989-05-31,"ID_506",0,4
59,1989-05-31,"ID_736",0,4
59,1989-05-31,"ID_999",0,4
59,1989-05-31,"ID_1104",0,4
59,1989-05-31,"ID_865",0,4
59,1989-05-31,"ID_1364",0,4
59,1989-05-31,"ID_586",0,4
59,1989-05-31,"ID_962",0,4
59,1989-05-31,"ID_1020",0,4
59,1989-05-31,"ID_435",0,4
59,1989-05-31,"ID_1356",0,4
60,1989-05-31,"ID_278",0,4
60,1989-05-31,"ID_999",0,4
60,1989-05-31,"ID_774",0,4
60,1989-05-31,"ID_224",0,4
61,1989-05-31,"ID_278",0,4
61,1989-05-31,"ID_999",0,4
61,1989-05-31,"ID_774",0,4
62,1989-05-31,"ID_1061",0,4
62,1989-05-31,"ID_1036",0,4
63,1989-05-31,"ID_1333",0,4
63,1989-05-31,"ID_278",0,4
63,1989-05-31,"ID_736",0,4
63,1989-05-31,"ID_999",0,4
63,1989-05-31,"ID_1104",0,4
63,1989-05-31,"ID_757",0,4
63,1989-05-31,"ID_312",0,4
63,1989-05-31,"ID_586",0,4
63,1989-05-31,"ID_968",0,4
63,1989-05-31,"ID_962",0,4
63,1989-05-31,"ID_1020",0,4
63,1989-05-31,"ID_1336",0,4
64,1989-05-31,"ID_1061",0,4
64,1989-05-31,"ID_1036",0,4
65,1989-05-31,"ID_183",0,4
65,1989-05-31,"ID_757",0,4
65,1989-05-31,"ID_725",0,4
65,1989-05-31,"ID_704",0,4
65,1989-05-31,"ID_196",0,4
65,1989-05-31,"ID_673",0,4
66,1989-05-31,"ID_704",0,4
66,1989-05-31,"ID_757",0,4
66,1989-05-31,"ID_196",0,4
66,1989-05-31,"ID_673",0,4
100963,1989-05-31,"ID_411",0,4
100963,1989-05-31,"ID_1110",0,4
100963,1989-05-31,"ID_30",0,4
100963,1989-05-31,"ID_774",0,4
100963,1989-05-31,"ID_1356",0,4
100963,1989-05-31,"ID_1061",0,4
100963,1989-05-31,"ID_1119",0,4
100963,1989-05-31,"ID_224",0,4
100963,1989-05-31,"ID_1336",0,4
100963,1989-05-31,"ID_498",0,4
100964,1989-05-31,"ID_800",0,4
100964,1989-05-31,"ID_1104",0,4
100964,1989-05-31,"ID_552",0,4
100964,1989-05-31,"ID_320",0,4
100964,1989-05-31,"ID_1336",0,4
67,1989-06-01,"ID_746",0,4
67,1989-06-01,"ID_89",0,4
67,1989-06-01,"ID_852",0,4
67,1989-06-01,"ID_725",0,4
68,1989-06-01,"ID_704",0,4
68,1989-06-01,"ID_196",0,4
68,1989-06-01,"ID_1393",0,4
68,1989-06-01,"ID_1170",0,4
68,1989-06-01,"ID_58",0,4
68,1989-06-01,"ID_673",0,4
100965,1989-06-01,"ID_1193",0,4
100965,1989-06-01,"ID_1305",0,4
100965,1989-06-01,"ID_380",0,4
100965,1989-06-01,"ID_1414",0,4
100965,1989-06-01,"ID_201",0,4
100965,1989-06-01,"ID_931",0,4
100965,1989-06-01,"ID_1170",0,4
100965,1989-06-01,"ID_58",0,4
100965,1989-06-01,"ID_673",0,4
100966,1989-06-01,"ID_586",0,4
100966,1989-06-01,"ID_635",0,4
100966,1989-06-01,"ID_1336",0,4
100967,1989-06-01,"ID_704",0,4
100967,1989-06-01,"ID_183",0,4
100967,1989-06-01,"ID_1393",0,4
100967,1989-06-01,"ID_725",0,4
100967,1989-06-01,"ID_746",0,4
100967,1989-06-01,"ID_89",0,4
100968,1989-06-01,"ID_704",0,4
100968,1989-06-01,"ID_196",0,4
100968,1989-06-01,"ID_1393",0,4
100968,1989-06-01,"ID_1170",0,4
100968,1989-06-01,"ID_58",0,4
100968,1989-06-01,"ID_673",0,4
100969,1989-06-02,"ID_704",0,4
100969,1989-06-02,"ID_196",0,4
100969,1989-06-02,"ID_183",0,4
100969,1989-06-02,"ID_746",0,4
100969,1989-06-02,"ID_89",0,4
69,1989-06-04,"ID_1393",0,4
69,1989-06-04,"ID_725",0,4
70,1989-06-04,"ID_704",0,4
70,1989-06-04,"ID_196",0,4
100970,1989-06-04,"ID_394",0,4
100970,1989-06-04,"ID_1395",0,4
100970,1989-06-04,"ID_435",0,4
100970,1989-06-04,"ID_139",0,4
71,1989-06-05,"ID_968",0,4
72,1989-06-05,"ID_757",0,4
72,1989-06-05,"ID_1112",0,4
72,1989-06-05,"ID_1304",0,4
73,1989-06-05,"ID_541",0,4
73,1989-06-05,"ID_607",0,4
74,1989-06-05,"ID_1414",0,4
74,1989-06-05,"ID_201",0,4
74,1989-06-05,"ID_931",0,4
75,1989-06-05,"ID_58",0,4
75,1989-06-05,"ID_673",0,4
76,1989-06-05,"ID_1335",0,4
76,1989-06-05,"ID_1283",0,4
76,1989-06-05,"ID_1367",0,4
76,1989-06-05,"ID_1027",0,4
76,1989-06-05,"ID_606",0,4
76,1989-06-05,"ID_1155",0,4
77,1989-06-05,"ID_1283",0,4
77,1989-06-05,"ID_1027",0,4
77,1989-06-05,"ID_203",0,4
77,1989-06-05,"ID_606",0,4
77,1989-06-05,"ID_1044",0,4
100971,1989-06-05,"ID_704",0,4
100971,1989-06-05,"ID_196",0,4
100971,1989-06-05,"ID_1414",0,4
100971,1989-06-05,"ID_201",0,4
100971,1989-06-05,"ID_931",0,4
100971,1989-06-05,"ID_725",0,4
100972,1989-06-05,"ID_201",0,4
100972,1989-06-05,"ID_1393",0,4
100972,1989-06-05,"ID_931",0,4
100972,1989-06-05,"ID_968",0,4
100972,1989-06-05,"ID_962",0,4
100972,1989-06-05,"ID_1020",0,4
100972,1989-06-05,"ID_1336",0,4
100973,1989-06-06,"ID_1170",0,4
100973,1989-06-06,"ID_58",0,4
100973,1989-06-06,"ID_673",0,4
100974,1989-06-06,"ID_394",0,4
100974,1989-06-06,"ID_1395",0,4
100974,1989-06-06,"ID_71",0,4
100974,1989-06-06,"ID_986",0,4
100975,1989-06-07,"ID_704",0,4
100975,1989-06-07,"ID_196",0,4
100975,1989-06-07,"ID_183",0,4
100975,1989-06-07,"ID_538",0,4
78,1989-06-11,"ID_607",0,4
